page,rank,product_name,price,listed_at,country,shop,shop_total_sales,category,commission,sales_period,sales_growth,gmv_period,total_sales,total_gmv
30,300,"HD Progressive Multifocal Glasses, Blue Light & UV Protection, Unisex Computer Readers",$9.99,2026-08-18,美国,ClearSight Readers Shop,1201,时尚配件,10%,6,,$59.94,6,$59.94
31,301,"Men's Waterproof Automatic Mechanical Business Watch - Premium Solid Stainless Steel Band, Minimalist Round Dial, Scratch-Resistant, Solid Texture, for Business Wear",$56.54,2026-08-18,美国,TeaTree Stop,27,时尚配件,14.5%,6,,$339.24,6,$339.24
31,303,"Long Straight Headband Style Wig for Women, 24 Inch Highlight, Glueless Synthetic Hair, Heat Resistant, Beginner Friendly",$19.62,2026-08-18,美国,Easy Wig,7719,时尚配件,8%,6,,$117.72,6,$117.72
31,304,"“HA HA HE HU"" Bounce Sprout Hair Clip - EDM Festivals Accessory",$11.00,2026-08-18,美国,Lil Headbangers,330,时尚配件,14.5%,6,,$66.36,6,$66.36
31,305,"5Pcs Matte Banana Hair Clips, 90s Vintage Aesthetic Non-Slip Large Ponytail Holder Claw Clip, Elegant Neutral Hair Accessory For Thick Hair, Lazy Girl Styling Tool Ideal For Gifting",$11.99,2026-08-18,美国,JUNE shop,5405,时尚配件,15%,5,,$59.95,5,$59.95
31,306,"TAO-Creative Zircon Crown Teardrop Necklace, Necklace with Initials, A-Z Letter Pendants, 24-Inch Braided Chain, Hip Hop Style, Luxurious and Versatile, Costume Jewelry Necklace",$10.38,2026-08-18,美国,TAO-Fashion Hip Hop,215,时尚配件,-,5,,$51.9,5,$51.9
31,307,"925 Sterling Silver Ring, Natural Amazonite Gemstone",$4.00,2026-08-18,美国,Shop Minddha,1.66万,时尚配件,-,5,,$20,5,$20
31,308,"Vintage Narrow Frame Cat Eye Sunglasses, Metal Stripe Decoration, Dark Tint Lenses, Streetwear Fashion Accessory, Daily Photo Props, Tinted Lenses Sunglasses",$3.00,2026-08-18,美国,Pudhi Lao,3.93万,时尚配件,-,5,,$15,5,$15
31,309,"Two Tone Glitter Star Mini Crossbody Shoulder Bag for Women, Rhinestone Heart Buckle Pearl Bow Pendant Chain Purse Daily Dating",$14.99,2026-08-18,美国,Noble Nest Shop,4050,时尚配件,15%,5,,$74.95,5,$74.95
31,310,"Women's Fashion Jewelry Wristwatch - Rhinestone-Decorated Bezel, Mother-of-Pearl & LOVE Open-Heart Dial, 2-Tone Ceramic-Metal Band, Romantic Chic Design for Work & Special Occasions Rhinestone Decorated Watch (FengQ)",$700.00,2026-08-18,美国,Luxury Watch Boutique,576,时尚配件,-,5,,$3500,5,$3500
32,312,Tiffany Sunglasses - Full Inclusion 100% Authentic Brand New! FINAL SALE (BB8.17),$1.00,2026-08-18,美国,The Shoe Game Co.,11.62万,时尚配件,-,5,,$520,5,$5
32,314,"Korean Style Square Sunglasses, Perfect for Travel, Beach, Sandy Environments, Business Casual, Gift, Driving, Boho Accessories, All Seasons, Fashionable Sunglasses",$5.42,2026-08-18,美国,Sunny Chic,1390,时尚配件,-,5,,$27.1,5,$27.1
32,315,Comfort Colors Tee (FINAL SALE),$25.00,2026-08-18,美国,Hey.Yall,1.05万,时尚配件,-,5,,$125,5,$125
32,317,Synthetic Short Bob Braided Wigs Knotless 6X6 Lace Frontal Wig Micro Box Braided Wigs For Black Women Lace Front Wig 12 Inch 12 Inch Synthetic Dreadlock Wig for Blac,$41.66,2026-08-18,美国,Dosay Hair Store,2006,时尚配件,6%,5,,$208.3,5,$208.3
32,318,MACA BAKA Sara Ashy Brown Golden Honey Ombre Highlight Lace Front Wig with Scandinavian Hairline Low Density 16 Inches Long Natural Wavy HD Synthetic Lace Front Wigs for Women Pre Plucked,$84.60,2026-08-18,美国,MACA BAKA,1.01万,时尚配件,12%,5,,$423,5,$423
32,319,"Halloween pumpkin shaped women's crossbody bag shoulder bag, simple and personalized niche holiday bag, pumpkin head women's bag with design sense, cute cartoon bag, suitable for Halloween use or as a gift for friends.",$16.99,2026-08-18,美国,JFSIN shop,5557,时尚配件,15%,5,,$84.95,5,$84.95
32,320,CREAM SWEATER FINAL SALE,$32.00,2026-08-18,美国,Hey Sister and Co,1.22万,时尚配件,-,5,,$160,5,$160
33,321,80#14KGold-Rope-4-10,$5.00,2026-08-18,美国,Holylegend Jewelry USA,27.58万,时尚配件,-,5,,$25,5,$25
33,324,"Men's Spanish carved keychain, Conduct Con Cuidado Guapo Te Amo boyfriend husband driving safe gift, stainless steel dog tag keychain, romantic Valentine's Day anniversary gift with gift bag",$3.10,2026-08-18,美国,LitChiKerry,682,时尚配件,8%,5,,$16.55,5,$16.55
33,325,BROWN + BLUE SWEATER TOP,$38.00,2026-08-18,美国,Hey Sister and Co,1.22万,时尚配件,-,5,,$190,5,$190
33,326,0818a2,$1.00,2026-08-18,美国,DAILYPEARL,3058,时尚配件,-,5,,$5,5,$5
33,327,Welcome to my Livstream-Lucky Price,$2.00,2026-08-18,美国,Glam Sparkle Luxe,1.38万,时尚配件,-,5,,$10,5,$10
33,328,FF WIG Highlight Blue Bob Raw Human Hair Glueless Wig 10 Inches 7*5 Pre-Cut Invisible Lace 250% Density Wear Go Wig With Special Drawstring Beginner Friendly,$119.00,2026-08-18,美国,FF WIG,5962,时尚配件,-,5,,$595,5,$595
33,330,Rings,$20.00,2026-08-18,美国,Twisted Oak TX,483,时尚配件,-,5,,$100,5,$100
34,331,Waterproof Gold Plated Heart Bracelet 7 Inch or Adjustable,$6.00,2026-08-18,美国,Shop Minddha,1.66万,时尚配件,-,5,,$30,5,$30
34,334,"TAO-Creative Vintage Letter Pendant Necklace, Copper Inlaid Luxury Zircon, A-Z Alphabet Pendants, 24-Inch Braided Chain, Hip Hop Style",$16.95,2026-08-18,美国,TAO-Fashion Hip Hop,215,时尚配件,-,4,,$67.8,10,$169.5
34,335,Pulsera de oro laminado estilo español size 6,$20.00,2026-08-18,美国,Sudy Loly,4793,时尚配件,-,4,,$80,4,$80
34,336,Traceless Invisible Elastic Belt Women's Belt Jeans Pants Men's Elastic Belt,$6.80,2026-08-18,美国,Leather Lanee,58,时尚配件,16.5%,4,,$27.36,4,$27.36
34,337,"Kawaii Dumpling Keychain, Cute Backpack Bag Charm for Girls, Glitter Steamed Bun Food Pendant, Novelty Key Ring Accessory, Back to School Gift Idea",$9.00,2026-08-18,美国,StarJoy,2153,时尚配件,15%,4,,$35.97,4,$35.96
34,338,Disney Store Mickey Mouse Plush Keychain Bag Charm – Purple – 7 1/4'' – Exclusive – D23: The Ultimate Disney Fan Event,$22.00,2026-08-18,美国,Disney Store,2.24万,时尚配件,10%,4,,$88,4,$88
34,339,"Vionas women’s high-end autumn/winter Japanese plain polyester beret — black casual vintage painter octagonal cap, faceless small retro hat; accessories for women, hats for women, fashion hats",$11.90 - 23.90,2026-08-18,美国,66 Fashion,632,时尚配件,10%,4,,$47.6,4,$47.6
34,340,"14K real Gold Plated Cuban Link Chain for Men, Hip Hop Heavyweight Solid Stainless Steel Necklace or Bracelet, Fade-Resistant, Hypoallergenic, 8–20MM, Secure Double-Lock Clasp jewelry",$17.50 - 42.00,2026-08-18,美国,CrownForge Jewelry,19,时尚配件,14%,4,,$70,4,$70
35,341,Platinum Plated Diamonds Natural Shell Moon Necklace,$29.00,2026-08-18,美国,Cute Things Commin,1200,时尚配件,25%,4,,$127,4,$127
35,342,Disney Store The Haunted Mansion Wallpaper Ear Headband for Adults,$36.99,2026-08-18,美国,Disney Store,2.24万,时尚配件,10%,4,,$147.97,4,$147.99
35,344,"Funny Drive Safe Car Keychain, Stainless Steel Engraved Key Ring, Perfect Gift for Boyfriend/husband, Unique and Humorous Accessory, Car Key Chains, Funny Keychains",$4.30,2026-08-18,美国,FashionChain,1719,时尚配件,8%,4,,$18.76,4,$18.76
35,345,Fashion New Square Bead Rivet Belt Metal Pyramid Belt Men and Women Punk Hardware Jeans Belt Y2K Belt Designer Belt Women's Belt,$9.90,2026-08-18,美国,Leather Lanee,58,时尚配件,16.5%,4,,$39.52,4,$39.52
35,347,IMstyle Winnie Solid Chocolate Brown Natural Wavy Glueless Pre-plucked Natural Hairline 13*4 Lace Front Synthetic Wigs,$78.50,2026-08-18,美国,IMstylenewshow,2.16万,时尚配件,10%,4,,$322.6,4,$331.2
35,348,"To My Wife Forever Love Keychain, Stainless Steel Keyring,Romantic Husband Gift for Wife, Stainless Steel Love Keepsake Keychain, Anniversary Birthday Gift for Her",$9.60,2026-08-18,美国,VITACRUX,1.24万,时尚配件,16.5%,4,,$38.4,4,$38.4
35,349,Waterproof 4mm Tennis Necklace 18 Inch Gold Plated,$6.00,2026-08-18,美国,Shop Minddha,1.66万,时尚配件,-,4,,$24,4,$24
35,350,Back to School Supplies Chunky Multi Color Resin Beaded Statement Choker Necklace Y2K Aesthetic Retro Pop Baddie Jewelry Gift For Women,$10.60,2026-08-18,美国,OPQ Atelier,1.26万,时尚配件,10%,4,,$42.4,4,$42.56
36,351,85#14KGold-Figaro-10-24,$9.00,2026-08-18,美国,Holylegend Jewelry USA,27.58万,时尚配件,-,4,,$36,4,$36
36,353,"Custom Vintage Western A-Z Initial Metal Keychain - Handmade Cowboy Theme Key Chain Clip, Unisex Western Accessories, Personality Key Holder for Pockets & Bags, Ideal Birthday Gift",$10.99,2026-08-18,美国,PEARL BOW BEAUTY,4073,时尚配件,12%,4,,$43.96,4,$43.96
36,355,14K ARETES NO RETURNS NO CANCELACIONES,$38.00,2026-08-18,美国,ZzocaloJewelry,8244,时尚配件,-,4,,$273,4,$152
36,356,10K Cadena Final sale no returns.,$5.00,2026-08-18,美国,Melanny Jewelry,1244,时尚配件,-,4,,$20,4,$20
36,357,Mad Hatter Bundle,$1.00,2026-08-18,美国,The Mad Hatter Company,42.23万,时尚配件,-,4,,$4,4,$4
36,358,"【Back to School】Compact Foldable Keychain Tote Bag, Expandable Reusable Grocery Shopping Bag with Key Ring, Portable Carryall for Travel, Daily Errands & On‑the‑Go Use-MM1",$11.00,2026-08-18,美国,Rich Guy Shop,8.34万,时尚配件,1%,4,,$42.36,4,$42.36
36,359,10k y 14 k Manillas Final sale no returns.,$5.00,2026-08-18,美国,Melanny Jewelry,1244,时尚配件,-,4,,$20,4,$20
36,360,GOLD BUTTON SWEATER FINAL SALE,$45.00,2026-08-18,美国,Hey Sister and Co,1.22万,时尚配件,-,4,,$180,4,$180
37,362,Just For you！Seize the opportunity,$3.00,2026-08-18,美国,Glam Sparkle Luxe,1.38万,时尚配件,-,4,,$12,4,$12
37,364,As seen live,$10.00,2026-08-18,美国,JewelMarts,73,时尚配件,-,4,,$40,4,$40
37,365,Live broadcast of limited-time activities,$3.00,2026-08-18,美国,DHGILTTER,1822,时尚配件,-,4,,$12,4,$12
37,366,"FOZONO Women's Retro Oversized Vintage Double Bridge Aviator Sunglasses - Tangle-Free, Modern Trendy, Trendy Styling Eyewear for Oval Face Shape Females, Modern Trendy Sunglasses",$14.99,2026-08-18,美国,FOZONO EYEWEAR,810,时尚配件,15%,4,,$59.96,4,$59.96
37,367,"[New Deal] 100 Ice Candy Plastic Bags - Bolsas para bolis de hielo mexicanos Freeze Icepop Bags Popsicle Mold bolsas para helados caseros Popsicle Wrappers Yogurt Ice Cream Smoothie Mold Bag, Freezer Bag, Ice Cream Molds",$9.99,2026-08-18,美国,FSV221 shop,1.32万,时尚配件,12%,4,,$39.96,4,$39.96
37,368,pixie cut wig pixie wig 13x4 lace black color short curly human hair wig daily party cosplay gift use hair wig for women Party holidays gift wig Lace Curly Wigs,$33.60,2026-08-18,美国,luluhairwig,6.08万,时尚配件,8%,4,,$114.2,4,$114.2
37,369,"Jelly Cat Baseball Plush Bag Charm Collection, Adorable Plush Keychain, Cute Soft Coffee Bag Accessory, Adorable Cloud Gift for Her, Bag Charm",$15.60,2026-08-18,美国,Cuddle Loop,18,时尚配件,20%,4,,$62.4,4,$56.24
38,374,Burberry Sunglasses - Full Inclusion 100% Authentic Brand New! FINAL SALE (BB8.17),$1.00,2026-08-18,美国,The Shoe Game Co.,11.62万,时尚配件,-,4,,$4,4,$4
38,375,"Sentimental Stainless Steel Keychain for Son, 'my Son' Engraved Dog Tag, Heartfelt Quote Keyring, Perfect Gift From Mom or Dad, Emotional Keepsake",$4.40,2026-08-18,美国,FashionChain,1719,时尚配件,8%,4,,$19.28,4,$19.28
38,378,VVS1 D Moissanite Jewelry penny0818a,$5.00,2026-08-18,美国,JCLY Moissanite,90,时尚配件,-,4,,$20,4,$20
39,383,"2026 Classic Flat Lens Bluelight Fashion Glasses, Unisex Full-Rim Plastic Square Frames, Anti-Eyestrain Eyewear, Ultra-Light Durable Men's Accessories, Suitable for Work & Daily Use, Clear-Tint Non-Prescription Glasses, Square Non-Prescription Glasses",$9.90,2026-08-18,美国,THANHVLXDD10,6,时尚配件,14.5%,4,,$39.6,4,$39.6
39,384,Skeleton SassCan Tab Opener Keychain – 3D Printed Middle Finger Nail Saver Soda Can Opener – Drink Tab Helper Accessory – Handmade Keychain Gift,$5.00,2026-08-18,美国,LRB Handmade Creations,2264,时尚配件,15.5%,4,,$23.64,4,$23.64
39,385,"8 Pack Glass Food Storage Containers with Airtight Lids, Glass Meal Prep Containers, Lunch Office Meal for Microwave, Oven, Freezer and Dishwasher, BPA Free",$19.90,2026-08-18,美国,Rappold,2181,时尚配件,15.5%,4,,$79.6,4,$79.64
39,386,"2026 New 4-Piece Sun & Moon Ring Set, Vintage Purple Gem Stackable Rings, Gold & Silver Two-Tone Fashion Jewelry Combination, Perfect for Women's Daily Wear, Best Friend Gifts & Valentine's Day Gifts",$3.31,2026-08-18,美国,Chic Aura Glitters,178,时尚配件,-,4,,$13.24,4,$13.24
39,387,"Dainty Sun & Moon Elegant Rhinestone Chain Necklace for Women, Vintage Crescent Star Pendant Choker, Available in Gold & Silver, Daily Commute Vacation Jewelry, Birthday Gift for Girlfriend & Best Friend",$3.05,2026-08-18,美国,Chic Aura Glitters,178,时尚配件,-,4,,$12.2,4,$12.2
39,388,90#Lucky-Horseshoe-H,$5.00,2026-08-18,美国,Holylegend Jewelry USA,27.58万,时尚配件,-,4,,$20,4,$20
39,389,"Hair Extensions with Micro Rings, Includes I-Tip Hair Pliers, Micro Pulling Hook, Needle Loop Threader, Micro Links, Essential Tools Set, Cluster Extension Kit",$6.40,2026-08-18,美国,Wen Yan Store,1.07万,时尚配件,-,4,,$25.6,4,$25.6
40,391,"Low-Cut Breathable Mesh Grip Socks with Non-Slip Soft Soles for Indoor Floor Use and Summer Wear, Indoor Use, Floor Socks, Resin, Slip Anti-Slip",$9.99,2026-08-18,美国,LuneMart,1.11万,时尚配件,12%,4,,$39.96,4,$39.96
40,392,"Sweet Cool Girl Style Striped Hairband, Metal Hook Polka Dot Bow, Vintage Cute, Perfect for Daily, Photos, Parties",$2.79,2026-08-18,美国,DC Goth Acc,470,时尚配件,-,4,,$11.16,4,$11.16
40,393,Black Heart Necklace,$3.99,2026-08-18,美国,LAVENHUE,17,时尚配件,15%,3,,$11.97,3,$11.97
40,394,86#Prayer-Hands-Necklace,$5.00,2026-08-18,美国,Holylegend Jewelry USA,27.58万,时尚配件,-,3,,$15,3,$15
40,395,"Women's Gold & Silver 4-Point Star Ear Jacket Studs Earrings - Hypoallergenic CZ Accents, Celestial Motif, Secure Fit, Light Luxury Designer Jewelry, Casual Everyday Wear, Perfect Gift for Her",$9.00,2026-08-18,美国,Lira & Co,430,时尚配件,15%,3,,$29.49,3,$29.49
40,396,"Disney Store - D23: The Ultimate Disney Fan Event Color Drench Plush Keychain Bundles - Mickey, Minnie, Donald, Pluto, Winnie, Piglet, Tigger, Eeyore",$43.98,2026-08-18,美国,Disney Store,2.24万,时尚配件,10%,3,,$132,3,$131.96
40,397,N188 Heart Necklace - Gold Plated 14k,$35.00,2026-08-18,美国,ERS QUALITY CORP,6557,时尚配件,13%,3,,$105,3,$105
40,398,"Unisex Cat Eye Irregular Sunglasses, UV Blocking Eyewear, UV Protection, Casual Style, All-Season Wear, Retro Fashion, Party Travel Daily Use",$3.04,2026-08-18,美国,TAOGLASSES,58.86万,时尚配件,-,3,,$9.12,3,$9.12
40,399,Y2K Punk Star Eyelet Black Rivet Belt Goth Pu Leather Belts For Women Jeans Pants Boys And Girls Students Belt,$8.40,2026-08-18,美国,Leather Lanee,58,时尚配件,16.5%,3,,$25.08,3,$25.08
40,400,"Men's Gray 3-Piece Tie Set - Men's Accessories for Male, Classic Solid with Pocket Square, Tie Clip, Classic and Versatile Design, Classical Look, One Size for Business, Weddings",$18.00,2026-08-18,美国,Bijou Secret,1556,时尚配件,16.5%,3,,$54,3,$54
41,401,"Goose Costume for Porch Yard Goose Statue, Cute Outfit Dress‑Up Decor, Holiday Ornament for Halloween, Christmas, Outdoor Courtyard Festival Decoration",$14.98,2026-08-18,美国,ORJ5163 shop,2339,时尚配件,15%,3,,$44.94,3,$44.94
41,402,"Women's Boho Layered Brown Leather Choker Necklace - Western Tassel Detail Lariat Form Y Necklace with Gold Teardrop Pendant, Adjustable Fit Statement Jewelry for Festival Outfits, Cowgirl Looks, Layered Look",$9.99,2026-08-18,美国,Xara Studio,1.55万,时尚配件,15%,3,,$29.97,3,$29.97
41,403,"# 0361 14k Gold Plated Diamond Accent Earrings, High-Quality Glamorous Jewelry for Formal Events, Casual Occasions",$17.99,2026-08-18,美国,Andrea Joyas laminadas,1361,时尚配件,15.5%,3,,$53.97,3,$53.97
41,404,"High-Quality Platinum Gold Fiber Synthetic Wig, 8-Inch Short Layered Bob, Soft Silk Touch, Realistic Parting, Women's Lightweight European Style, Fashion Wig, Machine Made Wig",$14.00,2026-08-18,美国,Devi Wigs,3437,时尚配件,8%,3,,$42,3,$42.12
41,405,"Men's 2-in-1 Photochromic Semi-Rim Square Eyeglasses - Blue Light Blocking Indoor-Outdoor Glasses, Auto-Darken UV-Shielding Sunglasses with Free Leather Case & Lens Cloth",$9.99,2026-08-18,美国,ChromaVue,11,时尚配件,17%,3,,$29.97,3,$29.97
41,406,"# 0383 14k Gold-Plated Men's Rosary, 22in High-Quality Daily Wear Accessory",$34.99,2026-08-18,美国,Andrea Joyas laminadas,1361,时尚配件,16.5%,3,,$104.97,3,$104.97
41,407,"Women’s Layered Thigh Chain, Multi-Strand Body Jewelry for Parties, Festivals, Club Outfits and Special Occasions, Adjustable Leg Accessory",$9.99,2026-08-18,美国,WW1D shop,5740,时尚配件,13%,3,,$29.97,3,$29.97
41,408,"RGB ZEDS DEAD Clip-On Hat Sprout Shape Hair Clips - 6-Pack, Dubstep Theme Festival Wear, EDM Party Accessory",$13.10,2026-08-18,美国,Lil Headbangers,330,时尚配件,14.5%,3,,$39.24,3,$39.24
41,409,watche-FX453 gold,$299.00,2026-08-18,美国,Fashionable Exquisite Watches,9.69万,时尚配件,-,3,,$897,3,$897
41,410,2 pack Bee Feeder for Mason Jar Regular and Wide Mouth Mason Jar Compatible Silicone Bee Sugar Water Feeder for Outside Garden,$12.76,2026-08-18,美国,Pinwhat,1.39万,时尚配件,5%,3,,$38.28,3,$38.28
42,411,"7 Inch Desk Goose Outfits Mini Desktop Goose Clothes Accessories Set | Desktop Decoration, Mini Figurine Clothes, 7 Inch Size, Desk Accessory, Goose Costume Set（Mint Forest）",$11.56,2026-08-18,美国,Nova Acc,286,时尚配件,-,3,,$34.68,3,$34.68
42,412,"Bow Design Hair Drying Caps (4/2 Pack) – Ultra Soft Absorbent Microfiber Turban Towel Wraps for Women & Girls, Reusable Quick-Dry Hair Care Accessory for Shower, Bathroom & Daily Styling Use",$8.90 - 11.90,2026-08-18,美国,BB549 shop,3715,时尚配件,15%,3,,$26.7,3,$26.67
42,413,"Holylegend S925-Plated Franco Chain Necklace Chain，Secure Clasp, Gift，ideal womens gift， Fresh Gold Styles For Everyday Wear",$26.19,2026-08-18,美国,Holylegend Jewelry USA,27.58万,时尚配件,12%,3,,$78.59,3,$78.59
42,414,"Photochromic Polarized Sunglasses for Men & Women, UV400 Rectangular Driving Sunglasses, Auto Tint Color Changing Glasses for Outdoor Fishing Cycling Travel, Sunglasses For Women, Men's Sunglasses",$7.56,2026-08-18,美国,FY-Shop,36,时尚配件,10%,3,,$22.68,3,$22.68
42,415,"Women's Elegant Ornate Hollow Leaf Floral Dangle Charm Bracelet - Gold-Tone Snake Chain, Purple Crystal, Glitter Beads - Fashion Costume Jewelry Gift",$9.70,2026-08-18,美国,WANSE,11.94万,时尚配件,16.5%,3,,$29.1,3,$29.12
42,417,horizontal rose- blue,$6.00,2026-08-18,美国,Gold Dipped Jewelry Inc,3672,时尚配件,-,3,,$18,3,$18
42,418,"2pcs Leopard Print Bow Hair Claw, Large Leopard Print Bow Hair Clip, Polyester & Spandex Bowknot Hair Clip, Hair Claw Clips, Bow Hair Clip, High Ponytail Fixed Clip, Fabric Hair Claw",$3.50,2026-08-18,美国,YourBeautyAccs,12.77万,时尚配件,8%,3,,$12.45,3,$12.45
42,419,"10pcs Cute Dog Bone and Crocodile Hair Clips, Funny Bone Hair Clamps, Multi-Functional Side Bangs Clips, Party and Holiday Accessories",$2.72,2026-08-18,美国,DC Goth Acc,470,时尚配件,-,3,,$8.16,3,$8.16
42,420,Luxurious men's watches,$19.00,2026-08-18,美国,MARK FAIRWHALE,981,时尚配件,-,3,,$57,3,$57
43,421,"Mom Daughter Necklace Set, Heart Lock Matching Pendant Necklace for Mother and Child, Sentimental Keepsake Jewelry Gift, Cute Family Bond Necklace for Women and Girls, Perfect Mother's Day Gift, Birthday Present, Anniversary and Everyday Wear",$8.99,2026-08-18,美国,IFAJ815 shop,549,时尚配件,15%,3,,$26.97,3,$26.97
43,422,"Retro cross red copper bracelet, with built-in strong magnet. The opening can be adjusted freely in size. It has an aged retro look and is suitable for both men and women. It's the perfect gift for giving or keeping yourself!",$7.90,2026-08-18,美国,HELLO-M,169,时尚配件,15.5%,3,,$23.7,3,$23.7
43,423,"Cute Leopard Print Teddy Fleece Hair Bonnet With Bear‑Ear Bow Ruffle Edge, Satin‑Lined Adjustable Large Size Heatless Sleep Hair Wrap, Hair Protect Cap For Curly Natural Hair, Night Skincare Makeup Women’s Gift",$10.99,2026-08-18,美国,JUNE shop,5405,时尚配件,15%,3,,$32.97,3,$32.97
43,424,"Women's 2-Piece Fashion Headband Set with Clips - Retro Plain Polyester Twist Braid Tool, Non-Slip Toothed Skeleton Hair Accessories for Everyday Styling (Black & Brown), Fashion Headbands",$8.99,2026-08-18,美国,JFSIN shop,5557,时尚配件,15%,3,,$26.97,3,$26.97
43,425,【Hot Sale】VIPbeauty Yaki Straight Short Bob Wig 14 Inch 13x4 Lace Front Wigs Human Hair Pre Plucked Natural Hairline with Baby Hair for Black Women Daily Wear,$85.00,2026-08-18,美国,VIPbeauty Hair Shop,16.67万,时尚配件,5%,3,,$254.79,3,$254.79
43,426,"Rimless Diamond Cut Black Metal Non-Prescription Eyeglasses - Women’s & Men’s Luxury Engraved Temple Fashion Retro Optical Frames, Black Metal Non-Prescription Glasses, Classic Round Frame Non-Prescription Glasses",$7.80,2026-08-18,美国,Glaress,1.17万,时尚配件,15%,3,,$23.4,3,$23.4
43,427,"LGZ# Men’s Chronograph Wristwatch with Tachymeter Bezel, Date Display and Stainless Steel Bracelet, Fashion Sport Business Watch",$9.00,2026-08-18,美国,FeiceOfficial,2.04万,时尚配件,-,3,,$27,3,$27
43,428,"Bull Head Printing Baseball Cap & Necklace Set, Street Style Unisex Baseball Cap, Fashion Accessories for Men & Women",$5.17,2026-08-18,美国,Zheyue Hat Trading,9.41万,时尚配件,-,3,,$15.51,3,$15.51
43,429,"Women'S Short Gray-Silvery Wig, Layered Pixie Cut with Bangs, Synthetic Short Gray Hair Wig, Ready to Wear",$21.80,2026-08-18,美国,LuoShuangYingShop,21,时尚配件,10%,3,,$65.48,3,$65.48
43,430,"Colorful Cubic Zirconia Cross Necklace for Women, Gold Plated Copper Rainbow Crystal Pendant Necklace, Adjustable 17.7 + 2 in Chain, Dainty Faith Jewelry Gift for Her",$12.90,2026-08-18,美国,Fellosazion,3639,时尚配件,15%,3,,$38.7,3,$38.73
44,431,"Pearl Collection T1b/33 Ombre Blonde Kinky Curly Bob Wig, 10/12/14 Inch, 180% Density, Glueless, Wash & Go, for Women, Curly Hair Wigs",$42.00 - 81.21,2026-08-18,美国,Black Pearl Hair Store,3875,时尚配件,-,3,,$126,3,$126
44,432,"Baby Safety Helmet for Toddlers, Soft Protective Head Cushion Hat for Crawling Walking Learning, Infant Fall Prevention Helmet with Cute Bear Ear Design, Lightweight Breathable Baby Head Protector for Boys Girls, Newborn Baby Essentials Gift",$20.00,2026-08-18,美国,PickNShine Shop,12.26万,时尚配件,10%,3,,$59.97,3,$59.97
44,433,83#14KGold-Cuban-8-24,$9.00,2026-08-18,美国,Holylegend Jewelry USA,27.58万,时尚配件,-,3,,$27,3,$27
44,434,PURPLE BLOUSE FINAL SALE NO REFUND,$34.00,2026-08-18,美国,Hey Sister and Co,1.22万,时尚配件,-,3,,$102,3,$102
44,435,Ponytail Extension 18 Inch Curly Claw Pony Tails Hair Extensions Clip in Ponytail Hair Extensions Natural Synthetic Hairpiece for Women Everyday Wear,$13.99,2026-08-18,美国,Fable Beauty Shop,7696,时尚配件,12.5%,3,,$41.97,3,$41.97
44,436,"925 Sterling Silver Ring, 3-4 Gram Weight, Open Leaf Design",$6.00,2026-08-18,美国,Shop Minddha,1.66万,时尚配件,-,3,,$18,3,$18
44,437,MAROON AND CREAM SWEATER FINAL SALE NO REFUND,$38.00,2026-08-18,美国,Hey Sister and Co,1.22万,时尚配件,-,3,,$114,3,$114
44,438,Silver Amour Necklace,$30.10,2026-08-18,美国,JewelsByJules,2432,时尚配件,10%,2,,$60.2,2,$60.2
44,439,"2026 New Rugged Nylon for Apple Watch Ultra 2/ Ultra 3 Band Series 11/10/9/8/7/6/5/4/3/SE iWatch Bands Men,Soft Woven Stars-Stripes Flag Wristbands Strap for Apple Watch Ultra 3/2/1 49mm 46mm 45mm 44mm 42mm Watch strap only; watch face not included. sohoc",$12.99,2026-08-18,美国,FSV221 shop,1.32万,时尚配件,12%,2,,$25.98,2,$25.98
44,440,"GOD'S FAVORITE Letter Embroidery Camo Baseball Cap, Fitted Caps, Casual Outdoor Sports Hat for Men & Women, Adjustable Sun Protection Cap for Daily Wear, Sports Outdoor Hats trendy",$14.98,2026-08-18,美国,Funny Cap & Laugh,2,时尚配件,16.5%,2,,$29.96,2,$29.96
45,441,"Women's Fashion Watch Bracelet Set with Alloy Round Roman Numerals, jewelry gifts, Fashionable Bracelet Style, Valentine's Day Gift, Christmas, Birthday, Bangles Bracelets Set, Bracelet Sets, Mix Bracelets, Bracelet Bundle",$4.12,2026-08-18,美国,HE TRADE,21.74万,时尚配件,-,2,,$8.24,2,$8.24
45,442,"2026 New Style Unisex Wasteland Retro Distressed Duckbill Hat, Personalized Niche Stitching Grid Pattern Forward Cap, Vintage Sunshade Casual Headwear, Ideal for Daily Wear & Street Fashion",$13.88,2026-08-18,美国,BAIPENGSHOP,595,时尚配件,10%,2,,$27.76,28,$409.7
45,443,"Zeds Dead Dubstep Sprouted Hair Clip Accessory - 3D Printed Collectable Hair Decor, Unisex Base Music Fans Party Item, 2 Pcs Designed for EDM Festivals, Rave Hat Accessory for Lil Headbangers, Sprout Clip",$11.00,2026-08-18,美国,Lil Headbangers,330,时尚配件,14.5%,2,,$22.12,2,$22.12
45,444,purple eye bracelet,$5.00,2026-08-18,美国,Gold Dipped Jewelry Inc,3672,时尚配件,-,2,,$10,2,$10
45,445,NAVY AND CREAM TOP FINAL SALE NO REFUND,$30.00,2026-08-18,美国,Hey Sister and Co,1.22万,时尚配件,-,2,,$60,2,$60
